game_id,possession_number,lineup_id,lineup_profile,tactic,opponent_style,opponent_strength,schedule_fatigue,late_clock,transition,clutch_context,spacing,creation,rim_pressure,defense,rebounding,ball_security,pace,shot_quality,turnover_pressure,defensive_risk,rebound_matchup,actual_points
9,34,L05,Bench spacing development group,early_drag,zone,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.6646540439683055,0.2817704899367569,0.5104497208151008,0.6355027922841789,1.5107176614443378
9,35,L01,Spacing with two-way wings,early_drag,drop,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.764587856870458,0.32853775428784937,0.38144998600597385,0.6465305252378615,1.0626859716940018
9,36,L10,Player-development evaluation group,early_drag,drop,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.62,0.49,0.58,0.5,0.52,0.54,0.67,0.6930446344061653,0.48078432200276705,0.4538969575564262,0.6686763529388944,1.1606874598892096
9,37,L07,Rim pressure transition group,switch_hunt,drop,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.7742340431787395,0.48213581771037156,0.41040051150277035,0.6885930571427646,1.398582613570892
9,38,L12,Late-clock creation group,early_drag,drop,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.8195750711874227,0.3642462528620683,0.4271246461699656,0.5595737984867688,1.3006589905929564
9,39,L02,High creation guard unit,spread_pnr,drop,-0.22748288350943,0.32024057084683805,0.0,1.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.8046845013103444,0.33002705581900604,0.47692585779521973,0.534680595835019,1.1689500434530895
9,40,L10,Player-development evaluation group,empty_corner,switch,-0.22748288350943,0.32024057084683805,1.0,0.0,0.0,0.62,0.49,0.58,0.5,0.52,0.54,0.67,0.48839438091310944,0.5189481803682433,0.38139373554899336,0.5238658790377564,1.1408681037091248
9,41,L06,Balanced playoff-style unit,empty_corner,size,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.7859087660455787,0.3691832227441719,0.32107978626557104,0.7213644772527024,0.8722128187675269
9,42,L02,High creation guard unit,switch_hunt,zone,-0.22748288350943,0.32024057084683805,0.0,1.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.8565532240729701,0.3040664105060005,0.4116839045534063,0.5599739113033638,1.7575702804431266
9,43,L03,Big frontcourt rebound unit,switch_hunt,pace,-0.22748288350943,0.32024057084683805,1.0,0.0,0.0,0.55,0.58,0.76,0.74,0.88,0.65,0.54,0.5189028869581477,0.40950591321685736,0.39124168788006486,0.6709454709713918,1.140912647512772
9,44,L04,Switch-heavy defensive group,empty_corner,drop,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6515958507582953,0.3339091565556441,0.3167116149583589,0.6567865990835593,0.4838218822172
9,45,L06,Balanced playoff-style unit,empty_corner,switch,-0.22748288350943,0.32024057084683805,0.0,1.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.8327147275696178,0.28025398369295706,0.42829771816151757,0.6580064345980666,0.9772997968313601
9,46,L06,Balanced playoff-style unit,post_split,pressure,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.7684162062452908,0.3262094358967813,0.4490027001375214,0.6894728408022737,0.2750610385498785
9,47,L02,High creation guard unit,empty_corner,switch,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.8023568385637702,0.36619495411788067,0.4631886410149777,0.5730805986073786,0.8737764902048804
9,48,L07,Rim pressure transition group,early_drag,switch,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.6606603849474779,0.39045228925419173,0.3971579681332803,0.6077495694501309,1.3762346397623881
9,49,L11,Defensive glass control group,switch_hunt,size,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.6040871213434875,0.42025690921631387,0.3170964389668214,0.8859379105282125,0.6969528150502935
9,50,L01,Spacing with two-way wings,early_drag,switch,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.6628833696056555,0.38291807605085004,0.36236388784027895,0.5842099220509973,0.8181864449437278
9,51,L01,Spacing with two-way wings,spread_pnr,pace,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.8163461798774093,0.316847277267739,0.3090241019082466,0.6186340784744886,0.6486105866295679
9,52,L01,Spacing with two-way wings,switch_hunt,size,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.7583280152934124,0.42456349427218293,0.3840423705271827,0.633637616649621,0.892911832367188
9,53,L08,Low-turnover veteran group,post_split,pace,-0.22748288350943,0.32024057084683805,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.7064500404071952,0.2621675334098078,0.4138264587807998,0.5270153416363403,0.8180642879759469
10,0,L08,Low-turnover veteran group,post_split,size,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.7359523948389547,0.345894299858885,0.3778349083488763,0.7113324377815871,0.8700411046097536
10,1,L06,Balanced playoff-style unit,post_split,pace,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.8593433528834326,0.4304006941547516,0.326064667979546,0.6616060815092153,0.6361612159370484
10,2,L09,Small-ball offensive group,horns,drop,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.7172042238161495,0.39452928869219756,0.5293563168310569,0.4658595694094113,1.4234325715085383
10,3,L09,Small-ball offensive group,spread_pnr,switch,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.7898714390246199,0.3120723682398242,0.6240525711236825,0.4988867725289621,1.2676977550722193
10,4,L04,Switch-heavy defensive group,empty_corner,size,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.7910845608470404,0.4119061600497748,0.39934486316573586,0.8003764667648483,1.2848932511502773
10,5,L09,Small-ball offensive group,post_split,size,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8034391165050031,0.3274278620342006,0.5431984451599255,0.41734924880778035,0.9296396843428825
10,6,L01,Spacing with two-way wings,spread_pnr,pressure,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.95,0.42234714819059754,0.38068994301936177,0.7100801945473761,0.6615337647419658
10,7,L05,Bench spacing development group,empty_corner,switch,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.7319842024728948,0.4394188364733935,0.4649488379081237,0.5814508771982183,0.9306809149925157
10,8,L08,Low-turnover veteran group,horns,switch,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.6365458161789961,0.3424603464510024,0.4419281681262506,0.816147751152476,0.7212012953722587
10,9,L04,Switch-heavy defensive group,post_split,size,-0.6249665745908918,0.7629456976310863,1.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.5391975093342892,0.547869779559382,0.300586680622748,0.7901664318243496,1.0233123031536855
10,10,L11,Defensive glass control group,switch_hunt,drop,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.6934759906181048,0.3594425302036237,0.39071669324155217,0.9522055686788593,0.7467096653073786
10,11,L08,Low-turnover veteran group,empty_corner,size,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.7405583234662646,0.332938419410028,0.41033967024837054,0.693859258506886,1.0859538611807884
10,12,L11,Defensive glass control group,post_split,switch,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.7012581731327847,0.3809414466006587,0.38941301928295186,0.8447870367174766,0.7410369551023517
10,13,L04,Switch-heavy defensive group,spread_pnr,zone,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.5632580506287428,0.40557455142213494,0.30642491287267376,0.6417125843149957,1.2748740229705475
10,14,L03,Big frontcourt rebound unit,switch_hunt,drop,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.55,0.58,0.76,0.74,0.88,0.65,0.54,0.7365730323355689,0.36015109017202895,0.3103815281999716,0.9073275012643656,0.9216154823935186
10,15,L02,High creation guard unit,horns,pressure,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.8448776676191383,0.4612093581350104,0.4932550224344534,0.5666616360997474,0.36170014225196007
10,16,L08,Low-turnover veteran group,early_drag,pace,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.7889270686634657,0.3258998376440417,0.46439833629219,0.5967566024071704,0.9270857368822384
10,17,L08,Low-turnover veteran group,post_split,drop,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.7346079996253253,0.4118650726821597,0.3374908918299798,0.667532412084566,1.0988844664902255
10,18,L01,Spacing with two-way wings,horns,switch,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.8486700860877344,0.3935701537721468,0.3091957650572396,0.6029883776809448,1.2191503039680063
10,19,L02,High creation guard unit,switch_hunt,drop,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.79579939037523,0.3797997505157281,0.5509834356888202,0.543343588176493,0.7355406624715597
10,20,L11,Defensive glass control group,horns,zone,-0.6249665745908918,0.7629456976310863,1.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.5533431395310191,0.5365284303199715,0.2385864720420194,0.937644889180026,0.6202647857429433
10,21,L01,Spacing with two-way wings,post_split,switch,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.680818183750722,0.3888980693009894,0.43394330342545007,0.6877516898512142,0.9014524051019899
10,22,L09,Small-ball offensive group,switch_hunt,pace,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8994603980115864,0.4491780784182588,0.5707653057953168,0.45311492374605483,0.14050243594228776
10,23,L09,Small-ball offensive group,switch_hunt,pace,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8021236905552164,0.4613567872288396,0.5378748204544539,0.5350528785449683,1.1011121598347888
10,24,L06,Balanced playoff-style unit,switch_hunt,zone,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.8993109663233103,0.44364830770466274,0.3918392314425909,0.6994337390856177,1.3001185218459532
10,25,L07,Rim pressure transition group,horns,pace,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.943827539596467,0.47488373167749504,0.4814426006437666,0.6787514783886325,1.21689283319899
10,26,L07,Rim pressure transition group,switch_hunt,switch,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.7619889163710792,0.4161478956930798,0.4841153188530776,0.8014552017442252,0.8131611277610551
10,27,L04,Switch-heavy defensive group,horns,pace,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.7122357192710846,0.530117919173708,0.3609797594850687,0.6646368919905536,0.8638161203667271
10,28,L08,Low-turnover veteran group,empty_corner,switch,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.6848127018192223,0.3615077058206406,0.3775230209673439,0.6059957391915652,0.3564883598450772
10,29,L11,Defensive glass control group,post_split,drop,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.6036358904505579,0.23977016861449316,0.2492400670810136,0.8706844100876219,0.8274180226444681
10,30,L12,Late-clock creation group,horns,drop,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.7810617164596442,0.3653844692733285,0.44829652323144853,0.5660902213370619,1.0372885875516924
10,31,L08,Low-turnover veteran group,spread_pnr,pressure,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.6903162359514651,0.3294281360674959,0.4082445297353888,0.6159405327151105,1.0282038668698399
10,32,L01,Spacing with two-way wings,horns,zone,-0.6249665745908918,0.7629456976310863,1.0,1.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.7492182395750233,0.4452205160467875,0.5278710904183854,0.7141371281700709,1.3758854560251552
10,33,L12,Late-clock creation group,post_split,pace,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.7774600741540005,0.3848472032980862,0.4791465845878638,0.6210870072557856,1.0527207454555876
10,34,L12,Late-clock creation group,empty_corner,switch,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.7978763786470379,0.4878591798669547,0.4562807325678403,0.5746022379441388,0.7434831438051552
10,35,L01,Spacing with two-way wings,early_drag,zone,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.7734997373407348,0.3503071901997104,0.4571936200826517,0.6785805881469219,1.1319912455187096
10,36,L08,Low-turnover veteran group,post_split,pressure,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.711566490408898,0.37610967268194084,0.4128351212558841,0.7155668160619677,0.8108592134831532
10,37,L09,Small-ball offensive group,horns,switch,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8185311996862464,0.379524135417981,0.5122983432382073,0.5400996850935339,1.1066777304007467
10,38,L11,Defensive glass control group,early_drag,pressure,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.7737855127404999,0.44038258060242597,0.28353519051593573,0.9162388315295201,1.1009401464961845
10,39,L02,High creation guard unit,switch_hunt,drop,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.8024261538898252,0.4772275993631264,0.4851588665777906,0.520536701183535,1.0532573638673866
10,40,L08,Low-turnover veteran group,horns,drop,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.6627577443401232,0.3027367885590981,0.41225120452806735,0.6211274394139402,1.2520080047810414
10,41,L06,Balanced playoff-style unit,switch_hunt,pressure,-0.6249665745908918,0.7629456976310863,1.0,1.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.6921128007811314,0.46243483230944227,0.37043570073464693,0.7321429478264504,1.1859523603550384
10,42,L02,High creation guard unit,empty_corner,switch,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.8026193975914278,0.4460168595123689,0.42976074389231356,0.6910928763237152,0.7937206213783348
10,43,L06,Balanced playoff-style unit,early_drag,pressure,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.7791503064760525,0.5092271374889656,0.39489189295308813,0.81337765798875,1.4135151397799899
10,44,L05,Bench spacing development group,switch_hunt,pace,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.8892525074206256,0.4443537491266431,0.38632447844557805,0.5355656232489966,1.212889393981586
10,45,L04,Switch-heavy defensive group,switch_hunt,size,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.7681132758171435,0.3951317670802261,0.3140164382573708,0.8046334577494384,0.7209567536966418
10,46,L02,High creation guard unit,post_split,pace,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.7883146609749179,0.5198134836500786,0.5301991464054275,0.48045789944222894,0.0
10,47,L06,Balanced playoff-style unit,spread_pnr,zone,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.7894127498715117,0.4086621568671235,0.3574624739001628,0.6914308547370429,1.0566458785694102
10,48,L04,Switch-heavy defensive group,empty_corner,pace,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6126962876722133,0.4924022521213894,0.3012039689833646,0.696889463927842,0.8538844054041634
10,49,L08,Low-turnover veteran group,empty_corner,size,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.7276891596212484,0.20427911076636457,0.5064794711608794,0.6591586901388335,1.2268094813156216
10,50,L10,Player-development evaluation group,horns,drop,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.62,0.49,0.58,0.5,0.52,0.54,0.67,0.629251183589847,0.48585748306273496,0.4761146331768271,0.5918388525716703,0.7359011919349298
10,51,L08,Low-turnover veteran group,empty_corner,switch,-0.6249665745908918,0.7629456976310863,0.0,1.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.7319498728143129,0.281573481156125,0.33171159310596754,0.6239471241540269,0.342136750504513
10,52,L05,Bench spacing development group,switch_hunt,size,-0.6249665745908918,0.7629456976310863,1.0,1.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.5830332866232532,0.4575492357634941,0.4618778520337728,0.5534033993371461,1.089511829900549
10,53,L04,Switch-heavy defensive group,empty_corner,drop,-0.6249665745908918,0.7629456976310863,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6731194481977651,0.3834939955409929,0.43329205065847753,0.6252759747306902,0.8524653342818667
11,0,L03,Big frontcourt rebound unit,empty_corner,switch,0.6664618989578862,0.08981064337739153,1.0,0.0,0.0,0.55,0.58,0.76,0.74,0.88,0.65,0.54,0.4893775795425352,0.48741976866128267,0.257412839491737,0.6960687724787629,1.639388685751216
11,1,L01,Spacing with two-way wings,horns,pace,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.7132593764490993,0.3004380723244784,0.32576937886040713,0.5622427118604056,1.2463423142078023
11,2,L07,Rim pressure transition group,horns,switch,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.7127008008766952,0.396375907106863,0.4474527860966888,0.5060982112529755,1.0510653036368842
11,3,L09,Small-ball offensive group,switch_hunt,zone,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.7051654803907941,0.31438737765874164,0.45710505731669654,0.3007344771090867,0.9894960761828783
11,4,L06,Balanced playoff-style unit,horns,pressure,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.6434655253822077,0.34242370789278476,0.3272733611549409,0.573000297337391,1.7529954803696621
11,5,L06,Balanced playoff-style unit,horns,switch,0.6664618989578862,0.08981064337739153,0.0,1.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.84270932358429,0.3001238729214002,0.3510080777194472,0.5834391030779958,0.7588655433107214
11,6,L03,Big frontcourt rebound unit,horns,pace,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.55,0.58,0.76,0.74,0.88,0.65,0.54,0.7084723873553744,0.4317338471937049,0.2855110313138605,0.7657008681718861,1.093063239477886
11,7,L03,Big frontcourt rebound unit,spread_pnr,pace,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.55,0.58,0.76,0.74,0.88,0.65,0.54,0.7109745538242834,0.4578795651809193,0.35521534392227166,0.757042295893837,0.7174723779850497
11,8,L02,High creation guard unit,empty_corner,size,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.8030070268908314,0.30974127487999514,0.4823685152378345,0.37181032324341196,1.1896943461245784
11,9,L04,Switch-heavy defensive group,horns,drop,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.8057627727610411,0.43534721047434993,0.2953087992199641,0.5745069161911563,1.3464917480035048
11,10,L05,Bench spacing development group,early_drag,zone,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.7805861266156537,0.5101454420069607,0.46898898270134554,0.2735239646308727,1.1940516584538687
11,11,L02,High creation guard unit,horns,pressure,0.6664618989578862,0.08981064337739153,0.0,1.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.8383134734796839,0.3608139474918347,0.45367665423123305,0.4044566389743115,0.6991978637280086
11,12,L04,Switch-heavy defensive group,switch_hunt,zone,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.7517438772825322,0.22915365727475123,0.25526659371876953,0.5388126648518186,1.1817552786730998
11,13,L10,Player-development evaluation group,post_split,pace,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.62,0.49,0.58,0.5,0.52,0.54,0.67,0.6761491032728877,0.33491726036275676,0.5498118642418968,0.37769806449064175,1.0935223684770474
11,14,L04,Switch-heavy defensive group,empty_corner,pressure,0.6664618989578862,0.08981064337739153,0.0,1.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6787779515634141,0.36280278968822177,0.24939111764256838,0.5353866956010317,1.2154770020692711
11,15,L07,Rim pressure transition group,switch_hunt,size,0.6664618989578862,0.08981064337739153,1.0,0.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.5468360674457194,0.4973966244598647,0.41041055693061057,0.4852249773747268,1.0108298508173892
11,16,L01,Spacing with two-way wings,empty_corner,zone,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.7362828142723279,0.36759628687693413,0.38703143037565074,0.42976740188072005,0.5701146080799965
11,17,L11,Defensive glass control group,post_split,pressure,0.6664618989578862,0.08981064337739153,1.0,1.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.5495635728412241,0.44397218667655386,0.18805623466452578,0.7970293025704891,0.7577828797601978
11,18,L11,Defensive glass control group,early_drag,switch,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.518149993349915,0.3634558002882175,0.23907889191368337,0.7935091369179318,0.3549095171048549
11,19,L06,Balanced playoff-style unit,empty_corner,switch,0.6664618989578862,0.08981064337739153,1.0,1.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.7592338100461653,0.3653320273765726,0.36163722973041795,0.5157548063990568,0.5076950910488514
11,20,L12,Late-clock creation group,empty_corner,drop,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.675105746699759,0.2733393519411248,0.4660042231773701,0.5112525798891396,0.683343595470508
11,21,L08,Low-turnover veteran group,switch_hunt,pace,0.6664618989578862,0.08981064337739153,1.0,1.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.7129092448787557,0.35815860536185684,0.3601437739034228,0.5119536538275101,0.9327528321535417
11,22,L08,Low-turnover veteran group,empty_corner,zone,0.6664618989578862,0.08981064337739153,1.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.6153077545940268,0.34587496873360496,0.3476731792428327,0.4953077437618505,1.1057657071604439
11,23,L07,Rim pressure transition group,switch_hunt,pressure,0.6664618989578862,0.08981064337739153,0.0,1.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.8017101045290307,0.4078520498352174,0.5210741534736125,0.5103842795974335,1.4740349122966678
11,24,L09,Small-ball offensive group,early_drag,pressure,0.6664618989578862,0.08981064337739153,0.0,1.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8320681032288169,0.3202918029709586,0.4668560419513403,0.35800719470449915,1.0580469073625074
11,25,L11,Defensive glass control group,spread_pnr,drop,0.6664618989578862,0.08981064337739153,1.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.4394256349012287,0.571012878659873,0.26281832642628267,0.7728127113281483,0.4053329829751749
11,26,L05,Bench spacing development group,empty_corner,drop,0.6664618989578862,0.08981064337739153,0.0,1.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.9319098675385697,0.35954108776722027,0.4138804891713564,0.34835920819333904,1.6796297910964761
11,27,L06,Balanced playoff-style unit,post_split,drop,0.6664618989578862,0.08981064337739153,1.0,1.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.7518016294645911,0.4198991379164902,0.3129810244974413,0.598551958416809,0.9953106034734954
11,28,L09,Small-ball offensive group,empty_corner,pressure,0.6664618989578862,0.08981064337739153,0.0,1.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.9083291739347649,0.40965994030313124,0.4887921483651351,0.30955670033493066,1.3248780388230448
11,29,L04,Switch-heavy defensive group,post_split,zone,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6617725279782912,0.4401810088490243,0.3015768033153021,0.6584150671983724,1.0918331415250164
11,30,L03,Big frontcourt rebound unit,spread_pnr,size,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.55,0.58,0.76,0.74,0.88,0.65,0.54,0.609573166957946,0.35611785563339815,0.2862207215443732,0.7408333447683969,1.2039899916249905
11,31,L07,Rim pressure transition group,horns,drop,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.7213178780829074,0.46424366112903687,0.34129456363880734,0.533786044149986,1.5227613643620654
11,32,L12,Late-clock creation group,empty_corner,pace,0.6664618989578862,0.08981064337739153,0.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.7786000423802032,0.3820255712616188,0.46509987474547243,0.49671327580378244,0.7396083616566473
